Paris;Barbas;1
Paris;Mario Aburto;1
Olvera Soto;Rodolfo;3
Olvera Soto;Perez Pacheco;3
Olvera Soto;Jose Juan;4
Olvera Soto;Navarrete Duarte;2
Olvera Soto;Pimentel Maya;2
Olvera Soto;Moreno;1
Olvera Soto;Oliva Chavez;3
Olvera Soto;Ivan;1
Olvera Soto;Gustavo;1
Olvera Soto;Cesar;2
Olvera Soto;Plata Villegas;1
Olvera Soto;Domingo;3
Alvaro Obregon;Joaquin Hernandez Galicia;1
Alvaro Obregon;Barbas Beltran;3
Alvaro Obregon;Julio Cesar Ortiz Araujo;3
Alvaro Obregon;Cuando;1
Alvaro Obregon;Eduardo Zamora Arrioja;1
Alvaro Obregon;Carlos Salinas;1
Alvaro Obregon;Quina;1
Alvaro Obregon;Tres;3
Alvaro Obregon;Madero;1
Alvaro Obregon;Jesus Ortiz Araujo;1
Alvaro Obregon;Maria;1
Cardoso;Ernesto Zedillo;4
Cardoso;Cesar;4
Cardoso;Fernando;4
Cardoso;Brasil;4
Cardoso;Mexico;4
Palma;Enrique Camarena;1
Palma;Beltran Leyva;1
Palma;Marcos;4
Palma;Chapo;3
Palma;Pollo;3
Palma;Culiacan;4
Palma;Sinaloa;4
Palma;Javier Pardo Cardona;1
Palma;Puente Grande;4
Palma;Adan Salazar Zamorano;3
Palma;Alberto;1
Palma;Rafael Caro Quintero;1
Palma;Alfredo Jimenez Mota;1
Palma;Pollo Guzman Loera;3
Palma;Raul Enriquez;1
Palma;Pais;1
Palma;Texas;1
Palma;Tres Caballeros;1
Palma;Tiempo;3
Palma;Ramona Leyva;4
Palma;Mario;3
Palma;Saul Garcia Gaxiola;3
Palma;Eduardo;4
Palma;Antonio Aguilar;1
Palma;Antonio Aguilar Garzon;3
Palma;Colosio;3
Palma;Carlos Beltran Araujo;4
Palma;Gloria;3
Palma;Jimenez Mota;2
Palma;Sonora;1
Palma;Arturo;4
Palma;Amado Carrillo Fuentes;1
Palma;Mario Arturo;1
Palma;Garcia Gaxiola;3
Palma;Enriquez;2
Palma;Badiraguato;4
Palma;Enriquez Parra;3
Palma;Ramirez Mandujano;1
Palma;Carlos Beltran Leyva;1
Palma;Laura;3
Palma;Castelo;4
Palma;Beltran;3
Palma;Guadalupe Palma Morquecho;3
Palma;Jalisco;4
Palma;Luis;3
Palma;Alfredo;3
