Año,Fecha,Latitud,Longitud,Título de la Noticia,Muertos,Url
2012, 9 de Octubre    ,25.648829,-100.276626, Encuentra a novio muerto y encintado ,1, http://www.elnorte.com/seguridad/articulo/711/1421273/
2012, 9 de Octubre    ,25.658809,-100.330936, Ejecutan de 6 tiros a joven ,1, http://www.elnorte.com/seguridad/articulo/711/1421234/
2012, 7 de Octubre    ,25.570398,-100.273333, Hallan a 2 ejecutados en Col. Valle Alto ,2, http://www.elnorte.com/seguridad/Articulo/711/1420560/
2012, 6 de Octubre    ,25.689955,-100.383453, Lo ejecutan en San Jer&#243;nimo ,1, http://www.elnorte.com/seguridad/articulo/711/1420392/
2012, 3 de Octubre    ,25.690477,-100.281165, Muere baleado ,1, http://www.elnorte.com/seguridad/articulo/710/1419443/
2012, 1 de Octubre    ,25.75397,-100.376459, Persiguen a joven para matarlo ,1, http://www.elnorte.com/seguridad/Articulo/710/1418726/
2012, 1 de Octubre    ,25.65872,-100.317516, Matan desde auto a mujer ,1, http://www.elnorte.com/seguridad/Articulo/710/1418712/
2012, 1 de Octubre    ,25.698946,-100.286656, Ejecutan a hombre atr&#225;s de la Cl&#237;nica 15 ,1, http://www.elnorte.com/seguridad/Articulo/710/1418698/
2012, 31 de Octubre    ,25.704843,-100.246682, Acribillan a 4 en Guadalupe ,4, http://www.elnorte.com/seguridad/articulo/715/1428188/
2012, 30 de Octubre    ,25.665608,-100.234687, Ejecutan a mujer; abaten a pistolero ,2, http://www.elnorte.com/seguridad/articulo/714/1427893/
2012, 29 de Octubre    ,25.694992,-100.203381, Matan a familia en un dep&#243;sito ,3, http://www.elnorte.com/seguridad/articulo/714/1427562/
2012, 26 de Octubre    ,25.647716,-100.202909, Entran a su casa y lo matan en el ba&#241;o ,1, http://www.elnorte.com/seguridad/articulo/714/1426753/
2012, 10 de Octubre    ,25.76139,-100.1942, Caen polis que escoltaban a narco   ,0, http://www.elnorte.com/seguridad/articulo/711/1421653/
2012, 9 de Octubre    ,25.736161,-100.206921, Fallece baleada en enfrentamiento ,1, http://www.elnorte.com/seguridad/articulo/711/1421238/
2012, 7 de Octubre    ,25.767084,-100.195616, Acribillan a joven en Apodaca ,1, http://www.elnorte.com/seguridad/Articulo/711/1420609/
2012, 7 de Octubre    ,25.796623,-100.241656, Ejecutan a vidente junto a su pareja ,1, http://www.elnorte.com/seguridad/Articulo/711/1420614/
2012, 24 de Octubre    ,25.662301,-100.331596, Ejecutan a propietario de negocio ,1, http://www.elnorte.com/seguridad/articulo/714/1426117/
2012, 20 de Octubre    ,25.848835,-100.307322,  Ejecutan a un joven en Escobedo  ,1, http://www.elnorte.com/seguridad/articulo/713/1424807/
2012, 10 de Octubre    ,25.779865,-100.463542, Abate Polic&#237;a a un sicario en Escobedo ,1, http://www.elnorte.com/seguridad/articulo/711/1421624/
2012, 9 de Octubre    ,25.768204,-100.320518, Matan a otro en Escobedo  ,1, http://www.elnorte.com/seguridad/articulo/711/1421275/
2012, 2 de Octubre    ,25.787517,-100.329401, Lo ejecutan desde cami&#243;n de carga ,1, http://www.elnorte.com/seguridad/articulo/710/1419120/
2012, 9 de Octubre    ,25.638586,-100.76643, Torturan a mujeres y las estrangulan ,2, http://www.elnorte.com/seguridad/articulo/711/1421275/
2012, 11 de Octubre    ,25.622509,-100.458298, Hallan otros 2 cuerpos en La Huasteca ,2, http://www.elnorte.com/seguridad/articulo/712/1422043/
2012, 10 de Octubre    ,25.622509,-100.458298, Sacan de un pozo otros 4 ejecutados ,4, http://www.elnorte.com/seguridad/articulo/711/1421625/
2012, 3 de Octubre    ,25.590136,-100.449028, Hacen de La Huasteca tiradero de muertos ,2, http://www.elnorte.com/seguridad/articulo/710/1419443/
2012, 23 de Octubre    ,25.426672,-100.156671, Muere a 2 d&#237;as de recibir 4 tiros ,1, http://www.elnorte.com/seguridad/articulo/713/1425697/
2012, 21 de Octubre    ,25.426672,-100.156671, Ejecutan a 2 en un auto ,2, http://www.elnorte.com/seguridad/Articulo/713/1425046/
2012, 1 de Octubre    ,25.426964,-100.151683, Asesinan al due&#241;o de taller mec&#225;nico ,1, http://www.elnorte.com/seguridad/Articulo/710/1418711/
2012, 24 de Octubre    ,25.267858,-100.005326, Detienen a siete y abaten a cuatro ,4, http://www.elnorte.com/seguridad/articulo/714/1426060/
2012, 1 de Octubre    ,25.183496,-99.829679, Termina conductor muerto a balazos ,1, http://www.elnorte.com/seguridad/Articulo/710/1418710/
2012, 17 de Octubre    ,25.571556,-99.930525, Ejecutan a taxista ,1, http://www.elnorte.com//seguridad/articulo/712/1423902/
2012, 6 de Octubre    ,25.592613,-99.986272, Muere un baleado cuando lo auxiliaban ,1, http://www.elnorte.com/seguridad/articulo/711/1420392/
2012, 1 de Octubre    ,25.592381,-100.018793, Levantan para matar ,1, http://www.elnorte.com/seguridad/articulo/710/1418710/
2012, 17 de Octubre    ,26.03735,-99.181137, Abate el Ej&#233;rcito a dos pistoleros ,2, http://www.elnorte.com/seguridad/articulo/712/1423859/
2012, 20 de Octubre    ,26.659425,-99.986572, Persiguen y abaten a 2 en Vallecillo ,2, http://www.elnorte.com/seguridad/articulo/713/1424886/
2012, 12 de Septiembre ,25.667097,-100.408258, Y ahora encuentran cuerpo de Villarreal  ,1, http://www.elnorte.com/local/articulo/707/1412838/
2012, 27 de Septiembre ,25.652997,-100.155294, Dan a joven tiro de gracia en Ju&#225;rez ,1, http://www.elnorte.com/seguridad/articulo/709/1417531/
2012, 17 de Septiembre ,25.647326,-100.094528, Acribillan desde auto a menor ,1, http://www.elnorte.com/seguridad/articulo/708/1414285/
2012, 11 de Septiembre ,25.647326,-100.094528, Acribillan a uno en Ju&#225;rez ,1, http://www.elnorte.com/seguridad/articulo/707/1412476/
2012, 9 de Septiembre ,25.657108,-100.090525, Hallan en Ju&#225;rez cuerpo baleado ,1, http://www.elnorte.com/seguridad/Articulo/706/1411766/
2012, 9 de Septiembre ,25.657108,-100.090525, Ejecutan a mujer tras levantarla ,1, http://www.elnorte.com/seguridad/Articulo/706/1411804/
2012, 6 de Septiembre ,25.654158,-100.154838, Muere en hospital baleado en Ju&#225;rez ,1, http://www.elnorte.com/seguridad/articulo/706/1411004/
2012, 29 de Septiembre ,25.727849,-100.243539, Otro d&#237;a violento: ejecutan a nueve ,9, http://www.elnorte.com/seguridad/articulo/710/1418182/
2012, 29 de Septiembre ,25.759334,-100.254525, Otro d&#237;a violento: ejecutan a nueve ,9, http://www.elnorte.com/seguridad/articulo/710/1418182/
2012, 29 de Septiembre ,25.733299,-100.266322, Otro d&#237;a violento: ejecutan a nueve ,9, http://www.elnorte.com/seguridad/articulo/710/1418182/
2012, 25 de Septiembre ,25.722188,-100.271853, Ejecutan a 3; 1 era menor ,3, http://www.elnorte.com/seguridad/articulo/709/1416847/
2012, 21 de Septiembre ,25.764049,-100.272474, Muere rapero baleado en San Nicol&#225;s ,1, http://www.elnorte.com/seguridad/articulo/708/1415909/
2012, 30 de Septiembre ,25.681295,-100.329092, Ejecutan a joven tras levantarlo ,1, http://www.elnorte.com/seguridad/Articulo/710/1418373/
2012, 29 de Septiembre ,25.713707,-100.325934, Otro d&#237;a violento: ejecutan a nueve ,9, http://www.elnorte.com/seguridad/articulo/710/1418182/
2012, 26 de Septiembre ,25.640115,-100.301383, Ejecutan sicarios a tres levantados ,3, http://www.elnorte.com/seguridad/articulo/709/1417144/
2012, 25 de Septiembre ,25.657136,-100.311162, Muere otro menor baleado por sicarios ,1, http://www.elnorte.com/seguridad/articulo/709/1417149/
2012, 25 de Septiembre ,25.657156,-100.310969, Ejecutan a 3; 1 era menor ,3, http://www.elnorte.com/seguridad/articulo/709/1416847/
2012, 25 de Septiembre ,25.690439,-100.281122, Ejecutan a 3; 1 era menor ,3, http://www.elnorte.com/seguridad/articulo/709/1416847/
2012, 18 de Septiembre ,25.65644,-100.323608, Lo asesinan encapuchados en su casa ,1, http://www.elnorte.com/seguridad/articulo/708/1414611/
2012, 17 de Septiembre ,25.65872,-100.317516, Descuartizan a una mujer ,1, http://www.elnorte.com/seguridad/articulo/708/1414101/
2012, 17 de Septiembre ,25.594847,-100.263868, Hallan tercer asesinado en el mismo terreno ,3, http://www.elnorte.com/seguridad/articulo/708/1414314/
2012, 16 de Septiembre ,25.670592,-100.365176, Matan a mujer tras torturarla ,1, http://www.elnorte.com/seguridad/articulo/708/1414024/
2012, 16 de Septiembre ,25.682858,-100.305197, Ejecutan sicarios a 2 en table de Madero ,2, http://www.elnorte.com/seguridad/articulo/708/1414036/
2012, 15 de Septiembre ,25.738983,-100.193982,  Atacan taller; ejecutan a 4 en Solidaridad ,4, http://www.elnorte.com/seguridad/articulo/707/1413766/
2012, 14 de Septiembre ,25.65872,-100.317516, Persiguen y ejecutan a joven ,1, http://www.elnorte.com/seguridad/articulo/707/1413502/
2012, 13 de Septiembre ,25.585479,-100.255802, Atacan bases: matan a mujer y 5 taxistas ,6, http://www.elnorte.com/local/articulo/707/1413192/
2012, 13 de Septiembre ,25.654525,-100.314682, Atacan bases: matan a mujer y 5 taxistas ,6, http://www.elnorte.com/local/articulo/707/1413192/
2012, 12 de Septiembre ,25.75397,-100.376459, Levantan y matan a 3 en San Bernab&#233; ,3, http://www.elnorte.com/seguridad/articulo/707/1412782/
2012, 11 de Septiembre ,25.700261,-100.31962, Lo ejecutan tras ser levantado ,1, http://www.elnorte.com/seguridad/articulo/707/1412501/
2012, 11 de Septiembre ,25.685227,-100.38004, Encuentran ejecutada a otra mujer ,1, http://www.elnorte.com/seguridad/articulo/707/1412499/
2012, 11 de Septiembre ,25.681137,-100.305176, Ejecutan a 2 en el Centro  ,2, http://www.elnorte.com/seguridad/articulo/707/1412498/
2012, 11 de Septiembre ,25.666762,-100.286656, Atacan servicar; matan a uno ,1, http://www.elnorte.com/seguridad/articulo/707/1412449/
2012, 10 de Septiembre ,25.587607,-100.253858, Encuentran ejecutada a otra mujer ,1, http://www.elnorte.com/seguridad/articulo/707/1412118/
2012, 10 de Septiembre ,25.692198,-100.263167, Acribillan sicarios a padre y a su hijo ,2, http://www.elnorte.com/seguridad/articulo/707/1412119/
2012, 7 de Septiembre ,25.690303,-100.302247, Asesinan a una mujer ,1, http://www.elnorte.com/seguridad/articulo/706/1411369/
2012, 7 de Septiembre ,25.618833,-100.302536, Lo ejecutan en el Cerro del Mirador ,1, http://www.elnorte.com/seguridad/articulo/706/1411358/
2012, 6 de Septiembre ,25.647649,-100.3073, Decapitan a 2 ,2, http://www.elnorte.com/seguridad/articulo/706/1411067/
2012, 5 de Septiembre ,25.728584,-100.327063, Atacan dep&#243;sitos; ejecutan a 4 ,4, http://www.elnorte.com/seguridad/articulo/706/1410735/
2012, 4 de Septiembre ,25.647078,-100.314445, Le dan tiro de gracia y lo encobijan ,1, http://www.elnorte.com/seguridad/articulo/706/1410332/
2012, 3 de Septiembre ,25.733107,-100.332298, Matan a reo en el Penal ,1, http://www.elnorte.com/seguridad/articulo/706/1410057/
2012, 1 de Septiembre ,25.646986,-100.306163, Asesinan a una mujer de un balazo ,1, http://www.elnorte.com/seguridad/articulo/705/1409535/
2012, 13 de Septiembre ,25.726515,-100.187191, Ejecutan a hombre en Guadalupe ,1, http://www.elnorte.com/seguridad/articulo/707/1413217/
2012, 8 de Septiembre ,25.726484,-100.19792, Mata sicarios a 2; balean a inocente ,2, http://www.elnorte.com/seguridad/articulo/706/1411589/
2012, 29 de Septiembre ,25.775673,-100.193435, Otro d&#237;a violento: ejecutan a nueve ,9, http://www.elnorte.com/seguridad/articulo/710/1418182/
2012, 29 de Septiembre ,25.734904,-100.193832, Otro d&#237;a violento: ejecutan a nueve ,9, http://www.elnorte.com/seguridad/articulo/710/1418182/
2012, 29 de Septiembre ,25.742733,-100.198574, Otro d&#237;a violento: ejecutan a nueve ,9, http://www.elnorte.com/seguridad/articulo/710/1418182/
2012, 16 de Septiembre ,25.814361,-100.238497, Hallan cuerpo en un pozo ,1,  http://www.elnorte.com/seguridad/articulo/708/1414025/
2012, 15 de Septiembre ,25.785053,-100.17952, Matan a inocentes; eran padre e hijo ,2, http://www.elnorte.com/seguridad/articulo/707/1413772/
2012, 15 de Septiembre ,25.745679,-100.163323, Abate la Polic&#237;a a tres en persecuci&#243;n y tiroteo ,3, http://www.elnorte.com/seguridad/articulo/707/1413691/
2012, 7 de Septiembre ,25.895017,-100.260243, Hallan colgado en celda a reo del Cereso ,1, http://www.elnorte.com/seguridad/articulo/706/1411336/
