Año,Día,Localidad,Latitud,Longitud,Título,Muertos,Heridos,Detenidos,Liberados,Decomisos
2012, 14 de Enero      , Apodaca ,25.816008,-100.244591, Persiguen y asesinan a dos en Apodaca ,0,0,0,0,0
2012, 11 de Enero      , Apodaca ,25.766774,-100.247415, Ejecutan a lotero tras pagar rescate ,0,0,0,0,0
2012, 10 de Enero      , Apodaca ,25.790612,-100.252709, Torturan y ejecutan ,0,0,0,0,0
2012, 9 de Enero      , Apodaca ,25.857792,-100.245091, Encuentran a militar muerto de un balazo ,0,0,0,0,0
2012, 4 de Enero      , Apodaca ,25.762257,-100.166824, Lo acribillan pistoleros en parque de Apodaca  ,0,0,0,0,0
2012, 4 de Enero      , Apodaca ,25.711703,-100.210929, Le cosen la boca luego lo ejecutan,0,0,0,0,0
2012, 26 de Diciembre  , Escobedo ,25.796955,-100.398248, Matan a tiros a un menor; hieren a otro ,0,0,0,0,0
2012, 20 de Diciembre  , Escobedo ,25.802944,-100.303137, Matan pistoleros a 7 en 14 horas ,0,0,0,0,0
2012, 17 de Diciembre  , Escobedo ,25.803929,-100.352596, Muere baleado ,0,0,0,0,0
2012, 16 de Diciembre  , Escobedo ,25.780217,-100.316113, Ejecutan a mujer; hieren a hermana ,0,0,0,0,0
2012, 16 de Diciembre  , Escobedo ,25.800237,-100.416357, Ejecutan a hombre en Escobedo ,0,0,0,0,0
2012, 15 de Diciembre  , Escobedo ,25.820493,-100.308641, Bajan de auto a hombre y lo asesinan ,0,0,0,0,0
2012, 9 de Diciembre  , Escobedo ,25.731662,-100.322492, Atan a un hombre y lo matan a balazos ,0,0,0,0,0
2012, 5 de Diciembre  , Escobedo ,25.796906,-100.295466, Ejecutan sicarios a dos estudiantes ,0,0,0,0,0
2012, 27 de Noviembre  , Escobedo ,25.803021,-100.385084, Abaten a asaltante en enfrentamiento ,0,0,0,0,0
2012, 23 de Noviembre  , Escobedo ,25.783614,-100.33748, Ejecutan en Escobedo a 2 ex polic&#237;as cesados ,0,0,0,0,0
2012, 7 de Noviembre  , Escobedo ,25.790038,-100.318356, Lo matan de 7 balazos ,0,0,0,0,0
2012, 3 de Noviembre  , Escobedo ,25.79851,-100.333468, Matan en bald&#237;o a un levantado ,0,0,0,0,0
2012, 2 de Noviembre  , Escobedo ,25.772021,-100.316699, Matan a hombre afuera de tienda ,0,0,0,0,0
2012, 24 de Octubre    , Escobedo ,25.662301,-100.331596, Ejecutan a propietario de negocio ,0,0,0,0,0
2012, 20 de Octubre    , Escobedo ,25.848835,-100.307322,  Ejecutan a un joven en Escobedo  ,0,0,0,0,0
2012, 10 de Octubre    , Escobedo ,25.779865,-100.463542, Abate Polic&#237;a a un sicario en Escobedo ,0,0,0,0,0
2012, 9 de Octubre    , Escobedo ,25.768204,-100.320518, Matan a otro en Escobedo  ,0,0,0,0,0
2012, 2 de Octubre    , Escobedo ,25.787517,-100.329401, Lo ejecutan desde cami&#243;n de carga ,0,0,0,0,0
2012, 29 de Septiembre , Escobedo ,25.771905,-100.298352, Otro d&#237;a violento: ejecutan a nueve ,0,0,0,0,0
2012, 30 de Agosto     , Escobedo ,20.128092,-101.193838, Lo asesinan en su casa ,0,0,0,0,0
2012, 29 de Agosto     , Escobedo ,25.800237,-100.416357, Abandonan 2 cuerpos en camioneta ,0,0,0,0,0
2012, 29 de Agosto     , Escobedo ,25.780756,-100.321391, Matan a celadora de un tiro en la cabeza ,0,0,0,0,0
2012, 25 de Agosto     , Escobedo ,25.780217,-100.316113, Corre para escapar; sicarios lo acribillan ,0,0,0,0,0
2012, 13 de Agosto     , Escobedo ,25.780217,-100.316113, Muere un pistolero y caen 2 c&#243;mplices ,0,0,0,0,0
2012, 7 de Agosto     , Escobedo ,25.807436,-100.395414, Secuestran y matan a empresario ,0,0,0,0,0
2012, 6 de Agosto     , Escobedo ,25.800237,-100.416357, Cortan oreja a asesinado ,0,0,0,0,0
2012, 5 de Agosto     , Escobedo ,25.784805,-100.322113,  Acribillan a 5 j&#243;venes  ,0,0,0,0,0
2012, 4 de Agosto     , Escobedo ,25.780217,-100.316113,  Ejecutan y tiran a otra bailarina  ,0,0,0,0,0
2012, 17 de Julio      , Escobedo ,25.813592,-100.393097, Hallan entre arbustos a un ejecutado de 4 balazos ,0,0,0,0,0
2012, 16 de Junio      , Escobedo ,25.79875,-100.372456, Ejecutan sicarios a j&#243;venes ,0,0,0,0,0
2012, 13 de Junio      , Escobedo ,25.800237,-100.416357, Hallan cuerpo en Escobedo ,0,0,0,0,0
2012, 8 de Junio      , Escobedo ,25.780217,-100.316113, Evita que lo secuestren pero le dan dos balazos,0,0,0,0,0
2012, 26 de Abril      , Escobedo ,25.801769,-100.311202, Matan a levantado al intentar escapar ,0,0,0,0,0
2012, 17 de Abril      , Escobedo ,25.792646,-100.304481, Captura Ej&#233;rcito a jefe de sicarios ,0,0,0,0,0
2012, 30 de Marzo      , Escobedo ,25.801843,-100.400726, Capturan a 3 con 48 mil dosis de droga ,0,0,0,0,0
2012, 13 de Marzo      , Escobedo ,25.796848,-100.389837, Acribillan a un tr&#225;nsito en Escobedo ,0,0,0,0,0
2012, 10 de Marzo      , Escobedo ,25.780217,-100.316113, Lo hallan esposado ,0,0,0,0,0
2012, 6 de Marzo      , Escobedo ,25.797276,-100.322507, Sale de casa y lo matan ,0,0,0,0,0
2012, 24 de Febrero    , Escobedo ,25.800237,-100.416357, Calcinan cabeza a ejecutado ,0,0,0,0,0
2012, 22 de Febrero    , Escobedo ,25.807328,-100.373542, Ejecutan a ex polic&#237;a tras sacarlo de su casa. ,0,0,0,0,0
2012, 20 de Febrero    , Escobedo ,25.801045,-100.390238, Muere baleado ,0,0,0,0,0
2012, 20 de Febrero    , Escobedo ,25.800356,-100.38702, Ejecutan a un hombre en ataque a lote de autos  ,0,0,0,0,0
2012, 18 de Febrero    , Escobedo ,25.801126,-100.242496, Matan a uno en narcocasa ,0,0,0,0,0
2012, 14 de Febrero    , Escobedo ,25.777157,-100.289984, Hallan a ejecutado ,0,0,0,0,0
2012, 10 de Febrero    , Escobedo ,25.784805,-100.322113, Persiguen y asesinan a polic&#237;a de San Nicol&#225;s ,0,0,0,0,0
2012, 9 de Febrero    , Escobedo ,25.803644,-100.287095, Sobrevive a balacera pero asesinan a dos,0,0,0,0,0
2012, 24 de Enero      , Escobedo ,25.772037,-100.415245, Pega Ej&#233;rcito a narcoc&#233;lula ,0,0,0,0,0
2012, 22 de Enero      , Escobedo ,25.785365,-100.267325, Levantan y matan ,0,0,0,0,0
2012, 21 de Enero      , Escobedo ,25.800211,-100.245089, Asesinan y entierran a una mujer ,0,0,0,0,0
2012, 20 de Enero      , Escobedo ,25.792645,-100.304478, Matan a ex polic&#237;a frente a su familia ,0,0,0,0,0
2012, 29 de Noviembre  , Garcia ,25.741843,-100.515461, Hallan a asesinado  ,0,0,0,0,0
2012, 13 de Noviembre  , Garcia ,25.754754,-100.497093, Lo matan a balazos en tienda ,0,0,0,0,0
2012, 9 de Octubre    , Garcia ,25.638586,-100.76643, Torturan a mujeres y las estrangulan ,0,0,0,0,0
2012, 23 de Agosto     , Garcia ,25.808921,-100.597923, Ejecutan a 2 en Libramiento ,0,0,0,0,0
2012, 19 de Agosto     , Garcia ,25.778847,-100.453176, Lo levanta un grupo armado y aparece muerto a balazos ,0,0,0,0,0
2012, 24 de Junio      , Garcia ,25.803268,-100.590864, Matan a plagiado de tiro en la frente ,0,0,0,0,0
2012, 6 de Mayo       , Garcia ,25.780262,-100.592515, Y en otro tiroteo muere un joven ,0,0,0,0,0
2012, 2 de Mayo       , Garcia ,25.808921,-100.597923, Hallan osamenta en ejido de Garcia  ,0,0,0,0,0
2012, 29 de Abril      , Garcia ,25.938905,-100.629959, Lo matan en Garcia ,0,0,0,0,0
2012, 8 de Marzo      , Garcia ,25.766117,-100.551338, Asesinan sicarios a dos hermanos en Garciaa ,0,0,0,0,0
2012, 28 de Febrero    , Garcia ,25.779274,-100.295192, Ejecutan a uno y dejan herido a otro ,0,0,0,0,0
2012, 10 de Febrero    , Garcia ,25.777714,-100.424125, Plagian y matan a un ex Bronco ,0,0,0,0,0
2012, 7 de Febrero    , Garcia ,25.777383,-100.428042, Lo acribillan cuando come orden de tacos ,1,0,0,0,0
2012, 9 de Enero      , Garcia ,25.788917,-100.597801, Mutilan manos a un menor que ejecutan ,0,0,0,0,0
2012, 14 de Diciembre  , Guadalupe ,25.704254,-100.247594, Acribillan a 5 en una casa ,0,0,0,0,0
2012, 14 de Diciembre  , Guadalupe ,25.668673,-100.202919, Asesinan a empleado de deposito ,0,0,0,0,0
2012, 29 de Noviembre  , Guadalupe ,25.674398,-100.264277, Ejecutan a taxista tres encapuchados ,0,0,0,0,0
2012, 25 de Noviembre  , Guadalupe ,25.681331,-100.191278, Muere baleada en Guadalupe ,0,0,0,0,0
2012, 21 de Noviembre  , Guadalupe ,25.656609,-100.270591, Asesinan a chofer de camion urbano ,0,0,0,0,0
2012, 31 de Octubre    , Guadalupe ,25.704843,-100.246682, Acribillan a 4 en Guadalupe ,0,0,0,0,0
2012, 30 de Octubre    , Guadalupe ,25.665608,-100.234687, Ejecutan a mujer; abaten a pistolero ,0,0,0,0,0
2012, 29 de Octubre    , Guadalupe ,25.694992,-100.203381, Matan a familia en un deposito ,0,0,0,0,0
2012, 26 de Octubre    , Guadalupe ,25.647716,-100.202909, Entran a su casa y lo matan en el baño ,0,0,0,0,0
2012, 13 de Septiembre , Guadalupe ,25.726515,-100.187191, Ejecutan a hombre en Guadalupe ,0,0,0,0,0
2012, 8 de Septiembre , Guadalupe ,25.726484,-100.19792, Mata sicarios a 2; balean a inocente ,0,0,0,0,0
2012, 28 de Agosto     , Guadalupe ,25.71001,-100.197292, Ejecutan a 3 jovenes afuera de una casa ,0,0,0,0,0
2012, 21 de Agosto     , Guadalupe ,25.642253,-100.214107, Atacan a golpes a joven luego lo ejecutan,0,0,0,0,0
2012, 17 de Agosto     , Guadalupe ,25.728738,-100.194154, Ejecutan a hombre detras de escuela ,0,0,0,0,0
2012, 16 de Agosto     , Guadalupe ,25.728104,-100.194841, Matan a primos al hacer grafiti ,0,0,0,0,0
2012, 25 de Julio      , Guadalupe ,25.729144,-100.191429, Intentan levantarlo corre y lo asesinan,0,0,0,0,0
2012, 25 de Julio      , Guadalupe ,25.683303,-100.256424, Caen asesinos de 8 taxistas en Guadalupe ,0,0,0,0,0
2012, 24 de Julio      , Guadalupe ,25.729047,-100.190678, Lo mata pandilla ,0,0,0,0,0
2012, 9 de Julio      , Guadalupe ,25.671655,-100.222172, Hallan vecinas a un decapitado ,0,0,0,0,0
2012, 5 de Julio      , Guadalupe ,25.684139,-100.250999, Detiene la Policia a 2 con 108 dosis de coca ,0,0,0,0,0
2012, 26 de Junio      , Guadalupe ,22.020756,-99.023224, Cae banda que intenta plagiar a comerciante ,0,0,0,0,0
2012, 26 de Junio      , Guadalupe ,25.694883,-100.192417, Entran por terraza y matan a hombre ,0,0,0,0,0
2012, 21 de Junio      , Guadalupe ,25.617909,-100.144522, Sufre mujer plagio virtual y la rescatan ,0,0,0,0,0
2012, 21 de Junio      , Guadalupe ,25.652861,-100.169801, Tiran 2 ejecutados frente a convento ,0,0,0,0,0
2012, 8 de Junio      , Guadalupe ,25.653878,-100.190149, Caen pistoleros tras un tiroteo en Guadalupe ,0,0,0,0,0
2012, 20 de Mayo       , Guadalupe ,25.64524,-100.192802, Ejecutan sicarios a joven ,0,0,0,0,0
2012, 16 de Mayo       , Guadalupe ,25.738055,-100.205269, Muere a balazos ,0,0,0,0,0
2012, 12 de Mayo       , Guadalupe ,25.578989,-100.228872, Encuentran a un asesinado ,0,0,0,0,0
2012, 17 de Abril      , Guadalupe ,25.640791,-100.182502, Buscan un convoy; hallan a ejecutado ,0,0,0,0,0
2012, 17 de Abril      , Guadalupe ,25.649278,-100.213056, Frustran operacion de venta de droga ,0,0,0,0,0
2012, 10 de Abril      , Guadalupe ,25.656073,-100.217328, Matan a 8 taxistas en 2 bases pirata ,0,0,0,0,0
2012, 24 de Marzo      , Guadalupe ,25.669302,-100.202093, Ejecutan a uno en Guadalupe ,0,0,0,0,0
2012, 25 de Febrero    , Guadalupe ,25.664692,-100.26696, Lo queman vivo en una camioneta ,0,0,0,0,0
2012, 21 de Febrero    , Guadalupe ,25.683788,-100.164373, Le destrozan la cara a balazos en Guadalupe  ,0,0,0,0,0
2012, 7 de Febrero    , Guadalupe ,25.729898,-100.192845, Persiguen en camionetas a conductor y lo ejecutan ,1,0,0,0,0
2012, 7 de Febrero    , Guadalupe ,25.704727,-100.1336, Lo matan de 2 tiros ,1,0,0,0,0
2012, 6 de Febrero    , Guadalupe ,25.662068,-100.193961, Asesinan a 2 ,2,0,0,0,0
2012, 3 de Febrero    , Guadalupe ,25.720501,-100.188536, Va a lavar vehiculo y sicarios lo matan ,0,0,0,0,0
2012, 24 de Enero      , Guadalupe ,25.673805,-100.269828, Ejecutan a 2 en la Paraiso ,0,0,0,0,0
2012, 24 de Enero      , Guadalupe ,25.63517,-100.278241, Dan levanton en Contry ,0,0,0,0,0
2012, 23 de Enero      , Guadalupe ,25.670847,-100.197643, Lo persiguen y ejecutan frente a una iglesia ,0,0,0,0,0
2012, 21 de Enero      , Guadalupe ,25.677413,-100.270529, Dejan una cabeza y narcomensaje en Guadalupe ,0,0,0,0,0
2012, 19 de Enero      , Guadalupe ,25.692894,-100.165443, Ejecutan a 3 en una camioneta ,0,0,0,0,0
2012, 19 de Enero      , Guadalupe ,25.72359,-100.361294, Lo hincan sus plagiarios y lo matan a balazos ,0,0,0,0,0
2012, 16 de Enero      , Guadalupe ,25.659089,-100.21339, Acribillan a hombre frente a su vecino ,0,0,0,0,0
2012, 11 de Enero      , Guadalupe ,25.724952,-100.179984, Acribillan desde un taxi a 2 hombres en Guadalupe ,0,0,0,0,0
2012, 12 de Septiembre , San Pedro ,25.667097,-100.408258, Y ahora encuentran cuerpo de Villarreal  ,0,0,0,0,0
2012, 19 de Agosto     , San Pedro ,25.670932,-100.405634, Asesinan a mujer frente a la Clinica 7 del IMSS ,0,0,0,0,0
2012, 29 de Julio      , San Pedro ,25.665306,-100.368586, Incendian EL NORTE en municipio blindado ,0,0,0,0,0
2012, 19 de Julio      , San Pedro ,25.653307,-100.398388, Persigue Policia a empistolados en San Pedro ,0,0,0,0,0
2012, 15 de Mayo       , San Pedro ,25.671617,-100.395689, Decapitan a una mujer en Canteras ,0,0,0,0,0
2012, 2 de Mayo       , San Pedro ,25.659734,-100.369704, Suma banda un asesinato a secuestros  ,0,0,0,0,0
2012, 9 de Abril      , San Pedro ,25.671617,-100.395689, Acribillan a un taxista en San Pedro ,0,0,0,0,0
2012, 23 de Marzo      , San Pedro ,25.679194,-100.412046, Calcinan a 2 en auto en San Pedro ,0,0,0,0,0
2012, 26 de Febrero    , San Pedro ,25.644646,-100.313534, Torturan y asesinan a halcon ,0,0,0,0,0
2012, 28 de Diciembre  , Santa Catarina ,25.685914,-100.44435, Matan a joven sicarios en moto ,0,0,0,0,0
2012, 26 de Diciembre  , Santa Catarina ,25.678193,-100.470106, Acribillan a hombre en Santa Catarina  ,0,0,0,0,0
2012, 20 de Diciembre  , Santa Catarina ,25.698714,-100.454586, Matan pistoleros a 7 en 14 horas ,0,0,0,0,0
2012, 15 de Diciembre  , Santa Catarina ,25.674794,-100.420296, Le quitan la vida a limpiavidrios ,0,0,0,0,0
2012, 13 de Diciembre  , Santa Catarina ,25.687335,-100.439683, Mata sicario a un taxista ,0,0,0,0,0
2012, 9 de Diciembre  , Santa Catarina ,25.689464,-100.425703, La sacan de bar para ejecutarla ,0,0,0,0,0
2012, 9 de Noviembre  , Santa Catarina ,25.696452,-100.430617,  Asesinan a hombre en Santa Catarina  ,0,0,0,0,0
2012, 11 de Octubre    , Santa Catarina ,25.622509,-100.458298, Hallan otros 2 cuerpos en La Huasteca ,0,0,0,0,0
2012, 10 de Octubre    , Santa Catarina ,25.622509,-100.458298, Sacan de un pozo otros 4 ejecutados ,0,0,0,0,0
2012, 3 de Octubre    , Santa Catarina ,25.590136,-100.449028, Hacen de La Huasteca tiradero de muertos ,0,0,0,0,0
2012, 7 de Septiembre , Santa Catarina ,25.64733,-100.456238, Matan a empleada de Santa Catarina ,0,0,0,0,0
2012, 5 de Septiembre , Santa Catarina ,25.666299,-100.441596, Atacan dep&#243;sitos; ejecutan a 4 ,0,0,0,0,0
2012, 29 de Agosto     , Santa Catarina ,25.679068,-100.439308, Levantan y fusilan a 9 ,0,0,0,0,0
2012, 26 de Agosto     , Santa Catarina ,25.668632,-100.432105, Hallan en cancha cuerpo enterrado ,0,0,0,0,0
2012, 24 de Agosto     , Santa Catarina ,25.673763,-100.460598, Fusilan a 3 j&#243;venes en Santa Catarina ,0,0,0,0,0
2012, 18 de Agosto     , Santa Catarina ,25.694596,-100.464111, Hallan cuerpo en una fosa ,0,0,0,0,0
2012, 16 de Agosto     , Santa Catarina ,25.661172,-100.451949, Rescatan a balazos a plagiada ,0,0,0,0,0
2012, 27 de Julio      , Santa Catarina ,25.686153,-100.463874, Reclama su cochera y lo asesinan a tiros ,0,0,0,0,0
2012, 20 de Julio      , Santa Catarina ,25.689549,-100.442376, Muere pistolero en una balacera ,0,0,0,0,0
2012, 7 de Junio      , Santa Catarina ,25.703464,-100.458624, Caen dos halcones en Santa Catarina ,0,0,0,0,0
2012, 7 de Junio      , Santa Catarina ,25.703464,-100.458624, Confiesa banda plagio de cu&#241;ados del l&#237;der priista ,0,0,0,0,0
2012, 4 de Junio      , Santa Catarina ,25.691657,-100.509796, Le dan balazo y lo calcinan en brecha ,0,0,0,0,0
2012, 5 de Mayo       , Santa Catarina ,25.666623,-100.458298, Intenta escapar y lo ejecutan ,0,0,0,0,0
2012, 21 de Abril      , Santa Catarina ,25.688718,-100.448599, Mata comando a 6 en Santa Catarina ,0,0,0,0,0
2012, 16 de Febrero    , Santa Catarina ,25.662418,-100.460029, Tiran sicarios a un asesinado en La Huasteca ,0,0,0,0,0
2012, 29 de Enero      , Santa Catarina ,25.671576,-100.424204, Lo tiran muerto en r&#237;o ,0,0,0,0,0
2012, 23 de Octubre    , Santiago ,25.426672,-100.156671, Muere a 2 d&#237;as de recibir 4 tiros ,0,0,0,0,0
2012, 21 de Octubre    , Santiago ,25.426672,-100.156671, Ejecutan a 2 en un auto ,0,0,0,0,0
2012, 1 de Octubre    , Santiago ,25.426964,-100.151683, Asesinan al due&#241;o de taller mec&#225;nico ,0,0,0,0,0
2012, 17 de Septiembre , Santiago ,25.470119,-100.189937, Tiran a ejecutado en Santiago ,0,0,0,0,0
2012, 4 de Septiembre , Santiago ,25.449359,-100.149608, Hallan cuerpo en brecha ,0,0,0,0,0
2012, 2 de Septiembre , Santiago ,25.352781,-100.106542, Encuentran un ejecutado en Santiago ,0,0,0,0,0
2012, 29 de Agosto     , Santiago ,25.366711,-100.106846, Asesinan a brujo en Santiago ,0,0,0,0,0
2012, 19 de Julio      , Santiago ,25.506813,-100.193596, Detienen a balazos a 2 al investigar secuestro ,0,0,0,0,0
2012, 18 de Julio      , Santiago ,25.426964,-100.151683, Detienen a un ex tr&#225;nsito por crimen de Edelmiro ,0,0,0,0,0
2012, 23 de Junio      , Santiago ,25.426964,-100.151683, Capturan a c&#233;dula por 11 secuestros ,0,0,0,0,0
2012, 8 de Junio      , Santiago ,25.360722,-100.098922, Detienen a padre e hijo con 544 dosis de coca&#237;na ,0,0,0,0,0
2012, 26 de Mayo       , Santiago ,25.344491,-100.083904, Hallan en Santiago a dos ejecutados ,0,0,0,0,0
2012, 16 de Mayo       , Santiago ,25.541202,-100.119095, Hallan a 2 ejecutados en Santiago ,0,0,0,0,0
2012, 23 de Abril      , Santiago ,25.484191,-100.191879, Lo ejecutan en Santiago ,0,0,0,0,0
2012, 18 de Abril      , Santiago ,25.444345,-100.160522, Dejan un narcomensaje a ejecutado en Santiago ,1,0,0,0,0
2012, 11 de Abril      , Santiago ,25.452691,-100.165915, Encuentran a un ejecutado en Santiago ,0,0,0,0,0
2012, 12 de Marzo      , Santiago ,25.466727,-100.172027, Acribillan a pareja en Santiago ,0,0,0,0,0
2012, 1 de Febrero    , Santiago ,25.404498,-100.133216, Matan en Santiago a misioneros de EU ,0,0,0,0,0
