Año,Fecha,Latitud,Longitud,Título de la Noticia,Muertos,URL
2013, 3 de Mayo       ,25.187001,-99.855294, Matan a 2 en tiroteo en Montemorelos ,2, http://www.elnorte.com/seguridad/articulo/742/1483838/
2013, 14 de Mayo       ,26.39344865,-99.2250623, Abaten a 4; rescatan a 4 plagiadas ,4, http://www.elnorte.com/seguridad/articulo/744/1487198/
2013, 13 de Mayo       ,25.503404,-99.788132, Encuentran en Cadereyta a dos muertos  ,2, http://www.elnorte.com/seguridad/Articulo/744/1486853/
2013, 30 de Abril      ,25.646865,-100.094719, Asesinan a joven frente a dep&#243;sito ,1, http://www.elnorte.com/seguridad/articulo/742/1482813/
2013, 28 de Abril      ,25.650763,-100.102991, Aterrorizan sicarios y ejecutan a siete ,7, http://www.elnorte.com/seguridad/articulo/742/1482100/
2013, 16 de Abril      ,25.649148,-100.159135, Riegan cuerpos de 8 ejecutados ,8, http://www.elnorte.com/seguridad/articulo/740/1478248/
2013, 13 de Abril      ,25.634717,-100.080128, Matan sicarios a 6 en s&#243;lo 5 minutos ,6, http://www.elnorte.com/seguridad/articulo/739/1477262/
2013, 26 de Abril      ,25.716927,-100.23266, Matan a hermanos ,2, http://www.elnorte.com/seguridad/articulo/741/1481645/
2013, 30 de Abril      ,25.734547,-100.327857, Ejecutan a dos a bordo de taxi ,2, http://www.elnorte.com/seguridad/articulo/742/1482799/
2013, 26 de Abril      ,25.674504,-100.385513, Matan a abogado ligado a antros ,1, http://www.elnorte.com/local/articulo/741/1481600/
2013, 24 de Abril      ,25.672319,-100.317847, Fallece comerciante baleado en mercado ,1, http://www.elnorte.com/seguridad/articulo/741/1480894/
2013, 21 de Abril      ,25.6847003,-100.2915645, Asesinan a comerciante afuera de casa ,1, http://www.elnorte.com/seguridad/Articulo/740/1479812/
2013, 21 de Abril      ,25.587607,-100.2538582, Hallan ejecutado en brecha ,1, http://www.elnorte.com/seguridad/Articulo/740/1479775/
2013, 20 de Abril      ,25.549624,-100.224292, Hallan un cuerpo en El Uro ,1, http://www.elnorte.com/seguridad/Articulo/740/1479553/
2013, 18 de Abril      ,25.667213,-100.284512, Matan a dos y se les caen al colgarlos ,2, http://www.elnorte.com/seguridad/articulo/740/1478907/
2013, 17 de Abril      ,25.6860332,-100.3186004,  Matan a 6 entre ellos a 4 mujeres,6, http://www.elnorte.com/seguridad/articulo/740/1478497/
2013, 15 de Abril      ,25.759083,-100.36441, Queda libre y la ejecutan ,1, http://www.elnorte.com/seguridad/articulo/739/1477841/
2013, 14 de Abril      ,25.7777668,-100.3708439, Ejecutan a mujer; la tiran en cancha ,1, http://www.elnorte.com/seguridad/Articulo/739/1477459/
2013, 13 de Abril      ,25.660308,-100.278568, Matan sicarios a 6 en s&#243;lo 5 minutos ,6, http://www.elnorte.com/seguridad/articulo/739/1477262/
2013, 13 de Abril      ,25.639563,-100.301496, Matan sicarios a 6 en s&#243;lo 5 minutos ,6, http://www.elnorte.com/seguridad/articulo/739/1477262/
2013, 11 de Abril      ,25.776871,-100.375793, Atacan a familia; ejecutan a pareja ,2, http://www.elnorte.com/seguridad/articulo/739/1476622/
2013, 5 de Abril      ,25.584398,-100.23649, Matan a joven y a su mascota ,1, http://www.elnorte.com/seguridad/articulo/738/1474668/
2013, 4 de Abril      ,25.792048,-100.387638, La bajan de auto corre y la matan,1, http://www.elnorte.com/seguridad/articulo/738/1474300/
2013, 25 de Abril      ,25.7842519,-100.0502741, Hallan un cuerpo en Pesquer&#237;a ,1, http://www.elnorte.com/seguridad/articulo/741/1481278/
2013, 11 de Abril      ,25.766272,-100.059571, Ejecutan sicarios a joven de 2 tiros ,1, http://www.elnorte.com/seguridad/articulo/739/1476568/
2013, 27 de Abril      ,25.660589,-100.150284, Matan a 4 en ataque a bar de Guadalupe ,4, http://www.elnorte.com/seguridad/articulo/741/1481902
2013, 24 de Abril      ,25.71394,-100.192298, Dejan cuerpo de ejecutado en camioneta ,1, http://www.elnorte.com/seguridad/articulo/741/1480889/
2013, 19 de Abril      ,25.659757,-100.210451, Abaten a pistolero; detienen a otros 3 ,1, http://www.elnorte.com/seguridad/articulo/740/1479157/
2013, 19 de Abril      ,25.697197,-100.207093, Lo ejecutan de 4 balazos ,1, http://www.elnorte.com/seguridad/articulo/740/1479161/
2013, 7 de Abril      ,25.6708465,-100.1976426, Ejecutan en bar a un cantinero ,1, http://www.elnorte.com/seguridad/Articulo/738/1475081/
2013, 3 de Abril      ,25.704331,-100.22633, Sale de su casa y lo ejecutan ,1, http://www.elnorte.com/seguridad/articulo/737/1473947/
2013, 1 de Abril      ,25.675191,-100.2175, Acribillan al encargado de un bar ,1, http://www.elnorte.com/seguridad/articulo/737/1473251/
2013, 27 de Abril      ,25.762639,-100.207071, Ejecutan a tr&#225;nsito de 3 tiros ,1, http://www.elnorte.com/seguridad/articulo/741/1481900/
2013, 21 de Abril      ,25.7359872,-100.1596815, Ejecutan a tres en Apodaca ,3, http://www.elnorte.com/seguridad/Articulo/740/1479791/
2013, 2 de Abril      ,25.794173,-100.171108, Calcinan cuerpo de un ejecutado ,1, http://www.elnorte.com/seguridad/articulo/737/1473945/
2013, 1 de Abril      ,25.777779,-100.328704, Matan a 3 en negocio de sonido ,3, http://www.elnorte.com/seguridad/articulo/737/1473258/
2013, 18 de Abril      ,25.890114,-100.126541, Ejecutan a guardia en Zuazua ,1, http://www.elnorte.com/seguridad/articulo/740/1478973/
2013, 9 de Abril      ,24.731903,-99.47648, Matan de 2 balazos a hombre en Linares ,1, http://www.elnorte.com/seguridad/articulo/738/1475794/
2013, 1 de Abril      ,25.72665,-100.501213, Encuentran a ejecutado en Garc&#237;a ,1, http://www.elnorte.com/seguridad/articulo/737/1473244/
2013, 18 de Abril      ,25.67727,-100.446346, Matan a dos y se les caen al colgarlos ,2, http://www.elnorte.com/seguridad/articulo/740/1478907/
2013, 26 de Abril      ,25.157832,-99.819975, Intentan desollar a ejecutado  ,1, http://www.elnorte.com/seguridad/articulo/741/1481594/
2013, 5 de Abril      ,25.699971,-99.622822, Va de visita y lo asesinan ,1, http://www.elnorte.com/seguridad/articulo/738/1474668/
2013, 29 de Abril      ,25.921228,-100.247884, Lo levantan y ejecutan en Salinas ,1, http://www.elnorte.com/seguridad/articulo/742/1482431/
2013, 27 de Abril      ,25.964604,-100.29376, Plagian a menor para ejecutar a su pap&#225; ,1, http://www.elnorte.com/seguridad/articulo/741/1481879/
2013, 10 de Abril      ,25.9143,-100.267797, Abaten a uno al enfrentar a federales ,1, http://www.elnorte.com/seguridad/articulo/739/1476190/
2013, 23 de Marzo      ,25.8765202,-100.0275366, Rescatan y abaten en Mar&#237;n ,1, http://www.elnorte.com/seguridad/Articulo/736/1470774/
2013, 16 de Marzo      ,25.886987,-100.02923,  Ejecutan a taxista y otro resulta ileso  ,1, http://www.elnorte.com/seguridad/articulo/735/1468673/
2013, 20 de Marzo      ,25.652485,-100.150262, Va por cerveza lo persiguen y ejecutan,1, http://www.elnorte.com/seguridad/articulo/735/1469912/
2013, 12 de Marzo      ,25.634253,-100.09944, Hallan a joven muerto a balazos y cuchilladas ,1, http://www.elnorte.com/seguridad/articulo/734/1467318/
2013, 30 de Marzo      ,25.613038,-100.269529, Hincan y ejecutan a hombre de 5 tiros ,1, http://www.elnorte.com/seguridad/articulo/737/1472707/
2013, 27 de Marzo      ,25.729589,-100.33217, Muere guardia baleado en bar; suman 12 ,1, http://www.elnorte.com/seguridad/articulo/736/1471917/
2013, 26 de Marzo      ,25.674988,-100.300026, Reparte hielo y lo asesinan de 2 balazos ,1, http://www.elnorte.com/seguridad/articulo/736/1471607/
2013, 26 de Marzo      ,25.729569,-100.341686, Fallece en hospital vendedor de hot dogs ,1, http://www.elnorte.com/seguridad/articulo/736/1471613/
2013, 24 de Marzo      ,25.7330836,-100.378896, Ejecutan a mujer en Solidaridad ,1, http://www.elnorte.com/seguridad/Articulo/736/1471039/
2013, 18 de Marzo      ,25.767315,-100.389504, Deg&#252;ellan a joven tras levantarlo ,1, http://www.elnorte.com/seguridad/articulo/735/1469192/
2013, 18 de Marzo      ,25.775688,-100.4193852, Muere hija que sobrevivi&#243; a fusilamiento ,1, http://www.elnorte.com/seguridad/articulo/735/1469175/
2013, 17 de Marzo      ,25.775688,-100.4193852, Balean a 2 mujeres; una muere ,1, http://www.elnorte.com/seguridad/Articulo/735/1468902/
2013, 17 de Marzo      ,25.7016533,-100.3514278, Ejecutan a 3 en Fomerrey 112 ,3, http://www.elnorte.com/seguridad/Articulo/735/1468873/
2013, 16 de Marzo      ,25.651237,-100.316699, Intenta ocultarse en casa pero lo matan,1, http://www.elnorte.com/seguridad/articulo/735/1468669/
2013, 15 de Marzo      ,25.746366,-100.32246, Ejecutan a un menor ,1, http://www.elnorte.com/seguridad/articulo/735/1468451/
2013, 15 de Marzo      ,25.745197,-100.341589, Estaciona su camioneta y lo asesinan ,1, http://www.elnorte.com/seguridad/articulo/735/1468450/
2013, 13 de Marzo      ,25.654661,-100.314649, Matan a 2 j&#243;venes; huyen hacia cerro ,2, http://www.elnorte.com/seguridad/articulo/734/1467711/
2013, 12 de Marzo      ,25.661885,-100.294061, Lo matan sicarios en puesto de tacos ,1, http://www.elnorte.com/seguridad/articulo/734/1467317/
2013, 10 de Marzo      ,25.757476,-100.355881, Rafaguean fiesta y matan a ni&#241;o ,1, http://www.elnorte.com/local/Articulo/734/1466719/
2013, 8 de Marzo      ,25.682723,-100.303041, Lo ejecutan frente a table ,1, http://www.elnorte.com/seguridad/articulo/734/1466195/
2013, 3 de Marzo      ,25.665384,-100.295772, Hallan ejecutado en R&#237;o Santa Catarina ,1, http://www.elnorte.com/seguridad/Articulo/733/1464467/
2013, 26 de Marzo      ,25.774504,-100.090642, Hallan a ejecutado con tiro en la nuca ,1, http://www.elnorte.com/seguridad/articulo/736/1471608/
2013, 9 de Marzo      ,25.78088,-100.062962, Abaten a pistolero; liberan a plagiado ,1, http://www.elnorte.com/seguridad/articulo/734/1466408/
2013, 4 de Marzo      ,25.831415,-100.091629, Hallan en Pesquer&#237;a restos de ejecutado ,1, http://www.elnorte.com/seguridad/articulo/733/1465066/
2013, 31 de Marzo      ,25.7456791,-100.1633228, Hallan envuelto a un ejecutado ,1, http://www.elnorte.com/seguridad/Articulo/737/1472882/
2013, 7 de Marzo      ,25.916519,-100.18085, Sale del Cereso y lo ejecutan ,1, http://www.elnorte.com/seguridad/articulo/733/1465846/
2013, 29 de Marzo      ,24.91048796,-99.49182234, Calcinan a mujer en pozo ,1, http://www.elnorte.com/seguridad/articulo/737/1472477/
2013, 29 de Marzo      ,24.95867,-100.093002, La abaten en balacera; hallan narcococina ,1, http://www.elnorte.com/seguridad/articulo/737/1472478/
2013, 2 de Marzo      ,25.657726,-100.434587, Matan a 2 j&#243;venes en Santa Catarina ,2, http://www.elnorte.com/seguridad/articulo/733/1464224/
2013, 23 de Marzo      ,25.4166153,-100.1591213, Hallan cuerpo semienterrado en Santiago ,1, http://www.elnorte.com/seguridad/Articulo/736/1470802/
2013, 28 de Marzo      ,25.195622,-99.820232, Levantan a joven; aparece degollado ,1, http://www.elnorte.com/seguridad/articulo/737/1472234/
2013, 22 de Marzo      ,25.608868,-99.991379, Encuentran muerto a hombre torturado ,1, http://www.elnorte.com/seguridad/articulo/736/1470589/
2013, 18 de Marzo      ,25.579831,-100.006914, Hallan en camioneta cabeza de un hombre ,1, http://www.elnorte.com/seguridad/articulo/735/1469514/
2013, 15 de Marzo      ,26.12585,-100.821533, Encuentran a fusilado ,1, http://www.elnorte.com/seguridad/articulo/735/1468397/
2013, 15 de Febrero    ,25.643509,-100.093646, Lo matan sicarios de un tiro ,1, http://www.elnorte.com/seguridad/articulo/730/1459396/
2013, 11 de Febrero    ,25.652111,-100.098822, Lo ejecutan de 3 balazos tras hincarlo ,1, http://www.elnorte.com/seguridad/Articulo/730/1458076/
2013, 1 de Febrero    ,25.646401,-100.094633, Hallan calcinada a due&#241;a de billar ,1, http://www.elnorte.com/seguridad/articulo/728/1455194/
2013, 28 de Febrero    ,25.673566,-100.38178, Citan a pareja y la ejecutan en taxi ,2, http://www.elnorte.com/seguridad/articulo/732/1463643/
2013, 27 de Febrero    ,25.646546,-100.309435, Tiran a mujer decapitada en La Risca ,1, http://www.elnorte.com/seguridad/articulo/732/1463234/
2013, 25 de Febrero    ,25.674523,-100.323254, Aumenta a siete ejecutados en ataque ,7, http://www.elnorte.com/seguridad/Articulo/732/1462471/
2013, 23 de Febrero    ,25.748492,-100.429716, Encuentran osamenta en sector Cumbres ,1, http://www.elnorte.com/seguridad/articulo/731/1461918/
2013, 22 de Febrero    ,25.769378,-100.365407, Ejecutan pistoleros a menor de 16 a&#241;os ,1, http://www.elnorte.com/seguridad/articulo/731/1461680/
2013, 20 de Febrero    ,25.751575,-100.348418,  Matan a familia que regresaba de velorio  ,3, http://www.elnorte.com/seguridad/articulo/731/1460922/
2013, 17 de Febrero    ,25.664225,-100.293739, Lo acribillan en la Caracol ,1, http://www.elnorte.com/seguridad/articulo/730/1459908/
2013, 17 de Febrero    ,25.697284,-100.292677, Tiran a desmembrado cerca de Polic&#237;a ,1, http://www.elnorte.com/seguridad/articulo/730/1459905/
2013, 16 de Febrero    ,25.702552,-100.331687, Matan a 7 en la Garza Nieto ,7, http://www.elnorte.com/seguridad/articulo/730/1459676/
2013, 16 de Febrero    ,25.655047,-100.320593, Lo persiguen y lo acribillan ,1, http://www.elnorte.com/seguridad/articulo/730/1459678/
2013, 15 de Febrero    ,25.657175,-100.331333, Hallan restos de un mutilado ,1, http://www.elnorte.com/seguridad/articulo/730/1459404/
2013, 15 de Febrero    ,25.685024,-100.338371, Ejecutan a levantado de 2 balazos ,1, http://www.elnorte.com/seguridad/articulo/730/1459417/
2013, 14 de Febrero    ,25.73071,-100.324574, Trata de escapar; lo matan sicarios ,1, http://www.elnorte.com/seguridad/articulo/730/1459104/
2013, 13 de Febrero    ,25.682829,-100.303824, Ahora matan a uno en ataque al Harem  ,1, http://www.elnorte.com/seguridad/articulo/730/1458741/
2013, 13 de Febrero    ,25.631496,-100.287216, Lo matan a balazos ,1, http://www.elnorte.com/seguridad/articulo/730/1458765/
2013, 13 de Febrero    ,25.682994,-100.305734, Fallece cliente baleado en bar ,1, http://www.elnorte.com/seguridad/articulo/730/1458738/
2013, 12 de Febrero    ,25.682994,-100.305734, Ejecutan a 2 dentro de bar ,2, http://www.elnorte.com/seguridad/articulo/730/1458429/
2013, 11 de Febrero    ,25.751771,-100.356105, Ejecutan a 4 en la Col. Francisco Villa ,4, http://www.elnorte.com/seguridad/Articulo/730/1458105/
2013, 10 de Febrero    ,25.65872,-100.317516, Visita a su novia; sicarios lo matan ,1, http://www.elnorte.com/seguridad/Articulo/729/1457758/
2013, 9 de Febrero    ,25.735088,-100.34277, Matan a 3 clientes dentro de un table ,3, http://www.elnorte.com/seguridad/articulo/729/1457549/
2013, 8 de Febrero    ,25.699778,-100.302311, Matan sicarios a maniatado de 2 balazos ,1, http://www.elnorte.com/seguridad/articulo/729/1457306/
2013, 4 de Febrero    ,25.745632,-100.419631, Atan a hombre y luego lo ejecutan ,1, http://www.elnorte.com/seguridad/articulo/728/1455883/
2013, 1 de Febrero    ,25.782571,-100.395405, Ejecutan a tr&#225;nsito regio y a mujer ,2, http://www.elnorte.com/local/articulo/728/1455188/
2013, 27 de Febrero    ,25.809265,-100.211599, Confiesan matar a alumno de FIME y a su novia ,2, http://www.elnorte.com/local/articulo/732/1463227/
2013, 20 de Febrero    ,25.774252,-100.247755, Lo matan en Apodaca  ,1, http://www.elnorte.com/seguridad/articulo/731/1460936/
2013, 19 de Febrero    ,25.770098,-100.237284, Ejecuta francotirador a mando antirrobos ,1, http://www.elnorte.com/seguridad/articulo/731/1460565/
2013, 16 de Febrero    ,25.756764,-100.167847, Asesinan a otro  ,1, http://www.elnorte.com/seguridad/articulo/730/1459676/
2013, 7 de Febrero    ,25.766059,-100.237917, Ejecutan a supervisor de casino ,1, http://www.elnorte.com/seguridad/articulo/729/1456959/
2013, 5 de Febrero    ,25.739485,-100.191429, Lo ejecutan desde taxi a 50 metros de su casa ,1, http://www.elnorte.com/seguridad/articulo/729/1456291/
2013, 20 de Febrero    ,25.817509,-100.347404, Plagian y ejecutan a alumno de FIME ,1, http://www.elnorte.com/seguridad/articulo/731/1460936/
2013, 13 de Febrero    ,25.812622,-100.311763, Tiran sicarios en brechas dos cuerpos ,2, http://www.elnorte.com/seguridad/articulo/730/1458735/
2013, 12 de Febrero    ,25.835123,-100.299683, Lo asesinan de un balazo ,1, http://www.elnorte.com/seguridad/articulo/730/1458428/
2013, 17 de Febrero    ,25.949864,-100.170937, Encajuelan a fiscal federal y su hermano ,2, http://www.elnorte.com/local/Articulo/730/1459900/
2013, 13 de Febrero    ,25.735736,-100.529194, Tiran sicarios en brechas dos cuerpos ,2, http://www.elnorte.com/seguridad/articulo/730/1458735/
2013, 3 de Febrero    ,25.803371,-100.389437, Deja un muerto tiroteo en Garc&#237;a ,1, http://www.elnorte.com/seguridad/Articulo/728/1455665/
2013, 27 de Febrero    ,25.659864,-100.432656, Torturan y ejecutan a hombre ,1, http://www.elnorte.com/seguridad/articulo/732/1463237/
2013, 28 de Febrero    ,25.57533,-100.014296, Lo asesinan desde auto ,1, http://www.elnorte.com/seguridad/articulo/732/1463654/
2013, 15 de Febrero    ,27.249441,-100.146732, Lo cre&#237;an ahogado; era asesinado ,1, http://www.elnorte.com/seguridad/articulo/730/1459398/
2013, 15 de Enero      ,25.657281,-100.089236, Ejecutan a taxista dentro de su auto ,1, http://www.elnorte.com/seguridad/articulo/725/1449745/
2013, 13 de Enero      ,25.63611,-100.089798, Acribillan a joven en Ju&#225;rez ,1, http://www.elnorte.com/seguridad/Articulo/725/1449113/
2013, 11 de Enero      ,25.638625,-100.070761, Hallan a semienterrado en R&#237;o ,1, http://www.elnorte.com/seguridad/articulo/725/1448617/
2013, 9 de Enero      ,25.645555,-100.109305, Ejecutan a ni&#241;o cuando jugaba futbol  ,1, http://www.elnorte.com/seguridad/articulo/724/1447999/
2013, 8 de Enero      ,25.717816,-100.226405, Ejecuta pero cae tras persecuci&#243;n,1, http://www.elnorte.com/seguridad/articulo/724/1447636/
2013, 7 de Enero      ,25.733887,-100.241115, Ejecutan en interior de pizzer&#237;a ,1, http://www.elnorte.com/seguridad/Articulo/724/1447328/
2013, 31 de Enero      ,25.639568,-100.301764, Matan a otro en la Campana  ,1, http://www.elnorte.com/seguridad/articulo/728/1454879/
2013, 29 de Enero      ,25.752106,-100.364635, Espera luz verde y lo matan a tiros ,1, http://www.elnorte.com/seguridad/articulo/728/1454194/
2013, 29 de Enero      ,25.763334,-100.355955, Ejecutan a pap&#225; y a sus dos hijos ,3, http://www.elnorte.com/seguridad/articulo/728/1454188/
2013, 27 de Enero      ,25.730171,-100.382075, Hallan un ejecutado en Valle Verde ,1, http://www.elnorte.com/seguridad/Articulo/727/1453505/
2013, 27 de Enero      ,25.768083,-100.406868, Hallan polic&#237;as a un sepultado  en Cumbres ,1, http://www.elnorte.com/seguridad/Articulo/727/1453479/
2013, 24 de Enero      ,25.690903,-100.319724, Ejecutan a 2 frente a ni&#241;os ,2, http://www.elnorte.com/seguridad/articulo/727/1452642/
2013, 22 de Enero      ,25.789149,-100.381737, Hincan a levantado y sicarios lo ejecutan ,1, http://www.elnorte.com/seguridad/articulo/726/1451949/
2013, 21 de Enero      ,25.681137,-100.305176, Abaten ministeriales a hombre armado ,1, http://www.elnorte.com/seguridad/Articulo/726/1451579/
2013, 20 de Enero      ,25.698946,-100.286656, Ejecutan a dos y dejan un lesionado  ,2, http://www.elnorte.com/seguridad/Articulo/726/1451287/
2013, 20 de Enero      ,25.733084,-100.378896, Lo bajan de camioneta y lo ejecutan  ,1, http://www.elnorte.com/seguridad/Articulo/726/1451248/
2013, 14 de Enero      ,25.777779,-100.381136, Tiran un torso cerca de plaza ,1, http://www.elnorte.com/seguridad/Articulo/725/1449476/
2013, 14 de Enero      ,25.769827,-100.390964, Abate Ministerial a 2 delincuentes ,2, http://www.elnorte.com/seguridad/Articulo/725/1449425/
2013, 12 de Enero      ,25.679851,-100.30803, Matan en el Centro a psic&#243;logo y socio ,2, http://www.elnorte.com/seguridad/articulo/725/1448853/
2013, 11 de Enero      ,25.787227,-100.37987, Asesinan a cliente y a un chatarrero ,2, http://www.elnorte.com/seguridad/articulo/725/1448616/
2013, 9 de Enero      ,25.699217,-100.281411, Acribillan a cuatro en La Moderna ,4, http://www.elnorte.com/seguridad/articulo/724/1447999/
2013, 9 de Enero      ,25.770987,-100.364549, Asesinan a 1 y levantan a 2  ,1, http://www.elnorte.com/seguridad/articulo/724/1447999/
2013, 8 de Enero      ,25.682008,-100.294168,  Balean a tres Grimaldo; mueren dos  ,2, http://www.elnorte.com/seguridad/articulo/724/1447671/
2013, 8 de Enero      ,25.691618,-100.288782, Vence muerte a acribillado ,1, http://www.elnorte.com/seguridad/articulo/724/1447633/
2013, 7 de Enero      ,25.681137,-100.305176, Ejecutan en bar a narcomenudista  ,1, http://www.elnorte.com/seguridad/Articulo/724/1447330/
2013, 7 de Enero      ,25.73266,-100.357509, Acribillan a 4; uno queda herido ,3, http://www.elnorte.com/seguridad/Articulo/724/1447327/
2013, 7 de Enero      ,25.727732,-100.334353, Ejecutan a hombre en interior de taller ,1, http://www.elnorte.com/seguridad/Articulo/724/1447329/
2013, 7 de Enero      ,25.665411,-100.274735, Asesinan a hombre dormido en su cama ,1, http://www.elnorte.com/seguridad/Articulo/724/1447280/
2013, 6 de Enero      ,25.687726,-100.290162, Matan a pareja y balean a hijo de 4 a&#241;os ,2, http://www.elnorte.com/local/Articulo/724/1447016/
2013, 4 de Enero      ,25.682762,-100.304146, Matan de 3 tiros a un franelero ,1, http://www.elnorte.com/seguridad/Articulo/724/1446550/
2013, 3 de Enero      ,25.739229,-100.336246, La cuelgan de puente ,1, http://www.elnorte.com/seguridad/articulo/724/1446314/
2013, 3 de Enero      ,25.738123,-100.341192, Ejecutan a mam&#225; e hijo ,2, http://www.elnorte.com/seguridad/articulo/724/1446293/
2013, 3 de Enero      ,25.690961,-100.320647,  Lo levantan y fusilan de 12 tiros  ,1, http://www.elnorte.com/seguridad/articulo/724/1446297/
2013, 2 de Enero      ,25.686033,-100.3186, Ahora matan a otros cuatro ,4, http://www.elnorte.com/seguridad/articulo/724/1446032/
2013, 2 de Enero      ,25.691884,-100.314008, Ahora matan a otros cuatro ,4, http://www.elnorte.com/seguridad/articulo/724/1446032/
2013, 1 de Enero      ,25.739088,-100.336238, Arranca 2013 con un acribillado ,1, http://www.elnorte.com/seguridad/articulo/723/1445745/
2013, 26 de Enero      ,25.70291,-100.246682, Ejecutan a mujer; atrapan a pistolero ,1, http://www.elnorte.com/seguridad/articulo/727/1453269/
2013, 10 de Enero      ,25.670955,-100.264192, Ejecutan a un lavacoches de 5 balazos ,1, http://www.elnorte.com/seguridad/articulo/725/1448262/
2013, 8 de Enero      ,25.694905,-100.202587, Matan a hombre; van 4 de la familia ,1, http://www.elnorte.com/seguridad/articulo/724/1447623/
2013, 20 de Enero      ,25.762257,-100.166824, Acribillan en Apodaca a 2 hermanos  ,2, http://www.elnorte.com/seguridad/Articulo/726/1451286/
2013, 9 de Enero      ,25.778223,-100.245953, Le dan el tiro de gracia  ,1, http://www.elnorte.com/seguridad/articulo/724/1447999/
2013, 7 de Enero      ,25.763402,-100.249147, Lo torturan y luego lo queman ,1, http://www.elnorte.com/seguridad/Articulo/724/1447279/
2013, 3 de Enero      ,25.758716,-100.171913, Encuentran en cajuela a 2 asesinados ,2, http://www.elnorte.com/seguridad/articulo/724/1446300/
2013, 9 de Enero      ,25.806247,-100.369141, Caen ejecutores al cambiar llanta  ,0, http://www.elnorte.com/seguridad/articulo/724/1447999/
2013, 7 de Enero      ,25.792646,-100.304481, Hallan cuerpo atado y degollado ,1, http://www.elnorte.com/seguridad/Articulo/724/1447281/
2013, 6 de Enero      ,25.792646,-100.304481, Secuestran a un taxista y lo ejecutan ,1, http://www.elnorte.com/seguridad/Articulo/724/1446994/
2013, 2 de Enero      ,25.955113,-100.163749, Ahora matan a otros cuatro ,4, http://www.elnorte.com/seguridad/articulo/724/1446032/
2013, 5 de Enero      ,25.955266,-100.477953, Caen 5; hallan cuerpo  ,1, http://www.elnorte.com/seguridad/articulo/724/1446781/
2013, 13 de Enero      ,24.85787,-99.566328, Hallan en Linares a 3 ejecutados ,3, http://www.elnorte.com/seguridad/Articulo/725/1449083/
2013, 31 de Enero      ,25.680722,-100.437773, Lo ejecutan frente a familia ,1, http://www.elnorte.com/seguridad/articulo/728/1454879/
2013, 28 de Enero      ,25.696761,-100.450193, Ejecutan a un taxista ,1, http://www.elnorte.com/seguridad/Articulo/727/1453860/
2013, 12 de Enero      ,25.692537,-100.450659, Atacan a novios; caen 3 polic&#237;as ,0, http://www.elnorte.com/local/articulo/725/1448855/
2013, 11 de Enero      ,25.695447,-100.478532, Ejecutan a hombre de tiro en la cabeza ,1, http://www.elnorte.com/seguridad/articulo/725/1448608/
2013, 5 de Enero      ,25.69914,-100.466752, Ve una mujer la ejecuci&#243;n de su esposo ,1, http://www.elnorte.com/seguridad/articulo/724/1446781/
2013, 2 de Enero      ,25.683333,-100.45, Ahora matan a otros cuatro ,4, http://www.elnorte.com/seguridad/articulo/724/1446032/
2013, 23 de Enero      ,25.377667,-100.111563, Evita secuestro; mata a plagiario ,1, http://www.elnorte.com/seguridad/Articulo/727/1452332/
2013, 19 de Enero      ,25.459046,-100.179305,  Hallan osamenta de un ejecutado  ,1, http://www.elnorte.com/seguridad/articulo/726/1451024/
2013, 9 de Enero      ,25.186612,-99.926662, Lo levantan en bar y aparece degollado  ,1, http://www.elnorte.com/seguridad/articulo/724/1447999/
2013, 17 de Enero      ,25.521685,-99.296837, Hallan restos de ejecutados y de un narcocampamento ,2, http://www.elnorte.com/seguridad/articulo/726/1450432/
2013, 16 de Enero      ,25.599629,-99.987763, Muere a 19 d&#237;as de ser atacada ,1, http://www.elnorte.com/seguridad/articulo/726/1450095/
2013, 5 de Enero      ,25.537408,-100.003653, Encuentran a asesinado ,1, http://www.elnorte.com/seguridad/articulo/724/1446772/
2013, 29 de Enero      ,26.001322,-100.532424, Finalizan b&#250;squeda: recuperan 17 cuerpos ,17, http://www.elnorte.com/seguridad/articulo/728/1454168/
2013, 28 de Enero      ,26.001322,-100.532424, Fusilan a m&#250;sicos tras torturarlos ,2, http://www.elnorte.com/seguridad/Articulo/727/1453859/
2013, 27 de Enero      ,26.001322,-100.532424, Escapa m&#250;sico y delata ejecuciones ,0, http://www.elnorte.com/seguridad/Articulo/727/1453519/
>>> ,,,,,,
